Link ID,Store ID,Location ID,Folder,Country,Publisher ID,Publisher,Location Name,Location Address,Location NPI,Location Address 2,Location City,Location State,Location Zip,Location Phone,Location Local Phone,Location Latitude,Location Longitude,External ID,Listing Name,Listing Address,Listing NPI,Listing Address 2,Listing City,Listing State,Listing Zip,Listing Phone,Listing Latitude,Listing Longitude,Listing URL,Sync External ID,Sync URL,Review Count,Listing ID,SQL Override,SQL PL Status,Status,Live Sync,Live Suppress,Advertiser/Claimed,Likes/Check-ins,Last Post Date
3697347-98846667,354186;entityType=restaurant,3697347,CA,US,402,Citysearch,Clarabelle's,Disneyland Park,,,Anaheim,CA,92802,7147813463,,33.815558,-117.918721,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'711671750,http://www.citysearch.com/profile/711671750/anaheim_ca/clarabelle_s.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697346-98846667,354129;entityType=restaurant,3697346,CA,US,402,Citysearch,Carnation Cafe,Disneyland Park,,,Anaheim,CA,92802,7147813463,,33.81106060010311,-117.91906682209014,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'711837700,http://www.citysearch.com/profile/711837700/anaheim_ca/carnation_cafe.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697440-98846667,354117;entityType=restaurant,3697440,CA,US,402,Citysearch,Cafe Orleans,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.81117191413409,-117.92123990674588,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'672666310,http://www.citysearch.com/profile/672666310/anaheim_ca/cafe_orleans.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697427-98846667,16032493;entityType=restaurant,3697427,CA,US,402,Citysearch,Boardwalk Pizza & Pasta,1313 S. Disneyland Dr.,,,Anaheim,CA,92802,7147813463,,33.8153048,-117.9262072,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'711635410,http://www.citysearch.com/profile/711635410/anaheim_ca/boardwalk_pizza_pasta.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697439-98846667,354099;entityType=restaurant,3697439,CA,US,402,Citysearch,Blue Bayou Restaurant,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.81098468576406,-117.92116394477466,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'11437509,http://www.citysearch.com/profile/11437509/anaheim_ca/blue_bayou_restaurant.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697437-98846667,368519;entityType=restaurant,3697437,CA,US,402,Citysearch,Bengal Barbecue,1313 S. Harbor Blvd.,,,Anaheim,CA,92802,7147813463,,33.811566,-117.920294,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'711800260,http://www.citysearch.com/profile/711800260/anaheim_ca/bengal_barbecue.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697424-98846667,354084;entityType=restaurant,3697424,CA,US,402,Citysearch,Award Wieners,1313 S Disneyland Dr.,,,Anaheim,CA,92802,7147813463,,33.807722,-117.9182339,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'711675380,http://www.citysearch.com/profile/711675380/anaheim_ca/award_wieners.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
3697325-98846667,354081;entityType=restaurant,3697325,CA,US,402,Citysearch,Ariel's Grotto,Disney California Adventure Park,,,Anaheim,CA,92802,7147813463,,33.80531,-117.920926,'711604420,BLUE RIBBON BAKERY,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147813463,33.808025,-117.91969,http://www.citysearch.com/profile/711604420/anaheim_ca/blue_ribbon_bakery.html,'711663920,http://www.citysearch.com/profile/711663920/anaheim_ca/ariel_s_grotto.html,0,'98846667,Match,NoPowerListing,FOUND,0,0,0,0,0
8494865-149692784,1020,8494865,CA,US,665,LocalStack,21 Royal,1313 S Disneyland Dr,,,Anaheim,CA,92802,7145205060,,33.8111943,-117.9207953,'16390786,Baby Care Center,1313 S DISNEYLAND Dr,,,Anaheim,CA,92802,7145205060,33.811386,-117.91863,https://localstack.com/biz/baby-care-center-anaheim-ca/16390786,'35710226,https://localstack.com/biz/21-royal-anaheim-ca/35710226,0,'149692784,Match,NoPowerListing,FOUND,0,0,0,0,0
3697547-157108407,90001260;entityType=restaurant,3697547,FL,US,505,YellowMoxie,Backlot Express,351 South Studio Dr.,,,Orlando,FL,32830,4079393463,,28.3560631,-81.5586013,'541310466,Backlot Express,351 S Studio Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//541310466.ym,'yx-3697547,http://www.yellowmoxie.com/fl-orlando/backlot-express/yx-3697547.ym,0,'157108407,Match,NoPowerListing,FOUND,0,0,0,0,0
3697547-157094268,90001260;entityType=restaurant,3697547,FL,US,553,YP.com,Backlot Express,351 South Studio Dr.,,,Orlando,FL,32830,4079393463,,28.3560631,-81.5586013,'541310466,Backlot Express,351 S Studio Dr,,,Orlando,FL,32830,4079393463,28.35592,-81.55985,http://www.yellowpages.com/orlando-fl/mip/backlot-express-541310466,'534358829,http://www.yellowpages.com/orlando-fl/mip/backlot-express-534358829,0,'157094268,Match,NoPowerListing,FOUND,0,0,0,0,0
3697294-157093729,80007998;entityType=theme-park,3697294,FL,US,559,Facebook,Disney's Hollywood Studios,351 S Studio Dr.,,,Lake Buena Vista,FL,32830,4079395277,,28.3575294,-81.5582714,'1977349132502843,Baseline Tap House,,,,Lake Buena Vista,FL,32830,,28.351835,-81.56297,https://www.facebook.com/pages/Baseline-Tap-House/1977349132502843,,,17,'157093729,Match,NoPowerListing,FOUND,0,0,0,57,
3697570-157118400,80010385;entityType=resort,3697570,FL,US,662,Insider Pages,Disney's Contemporary Resort,4600 North World Dr.,,,Orlando,FL,32830,4078241000,,28.4150285,-81.5744381,'15297975389,Bay Lake,4600 N World Dr,,,Lake Buena Vista,FL,32830,4078241000,28.416754,-81.57671,http://www.insiderpages.com/b/15297975389,'15241537285,http://www.insiderpages.com/b/15241537285,0,'157118400,Match,NoPowerListing,FOUND,0,0,0,0,0
3697306-157118400,51,3697306,FL,US,662,Insider Pages,Bay Lake Tower at Disney's Contemporary Resort,4600 N World Dr.,,,Lake Buena Vista,FL,32830,4078241000,,28.41630630846178,-81.57359245767213,'15297975389,Bay Lake,4600 N World Dr,,,Lake Buena Vista,FL,32830,4078241000,28.416754,-81.57671,http://www.insiderpages.com/b/15297975389,'15241698592,http://www.insiderpages.com/b/15241698592,0,'157118400,Match,NoPowerListing,FOUND,0,0,0,0,0
3697262-105582180,18424520;entityType=restaurant,3697262,FL,US,559,Facebook,B.B. Wolf's Sausage Co.,1660 E. Buena Vista Drive,,#A,Orlando,FL,32830,4079346169,,28.3716110713376,-81.51621245224305,'561161204045658,Bb Wolf's,,,,Lake Buena Vista,FL,,,28.371555,-81.515915,https://www.facebook.com/pages/Bb-Wolfs/561161204045658,'496438937218936,https://www.facebook.com/B.B.WolfsSausageCo.FL/,0,'105582180,Match,NoPowerListing,FOUND,0,0,0,2,
3697363-157093743,16660079;entityType=restaurant,3697363,FL,US,559,Facebook,Be Our Guest Restaurant,Magic Kingdom Dr,,,Orlando,FL,32836,4079395277,,28.421241,-81.5807138,'1538155386265727,Be Our Guest Restaurant,,,,Lake Buena Vista,FL,,,28.421297,-81.58077,https://www.facebook.com/pages/Be-Our-Guest-Restaurant/1538155386265727,,,1,'157093743,Match,NoPowerListing,FOUND,0,0,0,19,
3697499-133171151,90001272;entityType=restaurant,3697499,FL,US,559,Facebook,Beaches & Cream Soda Shop,1800 Epcot Resorts Blvd.,,,Orlando,FL,32830,4079393463,,28.371273997763655,-81.55712009077263,'1963554353877485,Beaches & Cream soda shop,,,,Lake Buena Vista,FL,,,28.371159,-81.55716,https://www.facebook.com/pages/Beaches-Cream-soda-shop/1963554353877485,,,0,'133171151,Match,NoPowerListing,FOUND,0,0,0,2,
3697499-157093880,90001272;entityType=restaurant,3697499,FL,US,559,Facebook,Beaches & Cream Soda Shop,1800 Epcot Resorts Blvd.,,,Orlando,FL,32830,4079393463,,28.371273997763655,-81.55712009077263,'158230441608372,Beaches N Cream,,,,Lake Buena Vista,FL,,,28.371056,-81.55742,https://www.facebook.com/pages/Beaches-N-Cream/158230441608372,,,0,'157093880,Match,NoPowerListing,FOUND,0,0,0,0,
3697234-157107495,80007944;entityType=theme-park,3697234,FL,US,505,YellowMoxie,Magic Kingdom Park,1180 Seven Seas Drive,,,Lake Buena Vista,FL,32836,4079395277,,28.417663,-81.581212,'540752220,Bibbidi Bobbidi Boutique - Magic Kingdom,1180 Seven Seas Dr,,,Orlando,FL,,4079395277,,,http://www.yellowmoxie.com/fl-orlando//540752220.ym,'465699027,http://www.yellowmoxie.com/fl-lake-buena-vista/magic-kingdom-park/465699027.ym,0,'157107495,Match,NoPowerListing,FOUND,0,0,0,0,0
8234217-157107495,210507;entityType=MerchandiseFacility,8234217,FL,US,505,YellowMoxie,Bibbidi Bobbidi Boutique - Magic Kingdom,1180 Seven Seas Dr,,,Orlando,FL,32830,4079395277,,28.417862973956307,-81.58095909325408,'540752220,Bibbidi Bobbidi Boutique - Magic Kingdom,1180 Seven Seas Dr,,,Orlando,FL,,4079395277,,,http://www.yellowmoxie.com/fl-orlando//540752220.ym,'yx-8234217,http://www.yellowmoxie.com/fl-orlando/bibbidi-bobbidi-boutique---magic-kingdom/yx-8234217.ym,0,'157107495,Match,NoPowerListing,FOUND,0,0,0,0,0
3697243-105582203,90001292;entityType=restaurant,3697243,FL,US,559,Facebook,Biergarten Restaurant,1510 Ave of the Stars,,,Orlando,FL,32836,4079393463,,28.368035072022934,-81.54692355092624,'438699789598883,Biergarten Restaurant,,,,Kissimmee,FL,32830,4079393463,28.368221,-81.54702,https://www.facebook.com/pages/Biergarten-Restaurant/438699789598883,,,18,'105582203,Match,NoPowerListing,FOUND,0,0,0,52,
3697275-157093790,80010404;entityType=resort,3697275,FL,US,420,MapQuest,Disney's Art of Animation Resort,1850 Animation Way,,,Orlando,FL,32830,4079387000,,28.34995092408095,-81.54843852693375,'377311628,Big Blue Pool,1850 Animation Way Disney's Art Of Animation Resort,,,Kissimmee,FL,32830,4079387000,28.349957,-81.54909,http://www.mapquest.com/places/big-blue-pool-kissimmee-fl-377311628/,'304594774,http://www.mapquest.com/places/disneys-art-of-animation-resort-orlando-fl-304594774/,0,'157093790,Match,NoPowerListing,FOUND,0,0,0,0,0
8234163-98845133,80010192;entityType=Attraction,8234163,FL,US,505,YellowMoxie,Splash Mountain,1180 Seven Seas Dr,,,Orlando,FL,32830,4079395277,,28.419357,-81.584901,'506440374,Big Thunder Mountain Railroad,1180 Seven Seas Dr,,,Orlando,FL,,4079395277,28.403791,-81.57781,http://www.yellowmoxie.com/fl-orlando//506440374.ym,'yx-8234163,http://www.yellowmoxie.com/fl-orlando/splash-mountain/yx-8234163.ym,0,'98845133,Match,NoPowerListing,FOUND,0,0,0,0,0
8234144-98845133,80010110;entityType=Attraction,8234144,FL,US,505,YellowMoxie,Big Thunder Mountain Railroad,1180 Seven Seas Dr,,,Orlando,FL,32830,4079395277,,28.420005,-81.584622,'506440374,Big Thunder Mountain Railroad,1180 Seven Seas Dr,,,Orlando,FL,,4079395277,28.403791,-81.57781,http://www.yellowmoxie.com/fl-orlando//506440374.ym,'yx-8234144,http://www.yellowmoxie.com/fl-orlando/big-thunder-mountain-railroad/yx-8234144.ym,0,'98845133,Match,NoPowerListing,FOUND,0,0,0,0,0
3697350-98845189,354273;entityType=restaurant,3697350,CA,US,505,YellowMoxie,Harbour Galley,Disneyland Park,,,Anaheim,CA,92802,7147813463,,33.812042542879375,-117.92203162334823,'465957941,Big Thunder Ranch Barbeque,1313 S Harbor Blvd,,,Anaheim,CA,,7147813463,33.81104,-117.91541,http://www.yellowmoxie.com/ca-anaheim//465957941.ym,'yx-3697350,http://www.yellowmoxie.com/ca-anaheim/harbour-galley/yx-3697350.ym,0,'98845189,Match,NoPowerListing,FOUND,0,0,0,0,0
3697366-146191778,16767285;entityType=MerchandiseFacility,3697366,FL,US,559,Facebook,Big Top Souvenirs,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.4210042821331,-81.57912204662705,'113618535995819,Big Top Souvenirs,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.423794,-81.57927,https://www.facebook.com/pages/Big-Top-Souvenirs/113618535995819,,,0,'146191778,Match,NoPowerListing,FOUND,0,0,0,1,
3697224-98840510,80007798;entityType=destination,3697224,FL,US,502,Tupalo,Walt Disney World® Resort,Walt Disney World Resort,,,Orlando,FL,32830,4079395277,,28.385233,-81.563874,'103djfe,Bistro de Paris,Walt Disney World Resort,,,Lake Buena Vista,FL,32830,4079393463,28.3816,-81.5638,http://www.tupalo.co/lake-buena-vista-florida/bistro-de-paris-walt-disney-world-resort,'1es1y0m,http://www.tupalo.co/orlando-florida/walt-disney-world-resort-5,0,'98840510,Match,NoPowerListing,FOUND,0,0,0,0,0
6742403-157094246,436,6742403,Disneyland Paris,US,720,HotFrog,Disneyland Paris,77777 Marne-la-Vallée,,,Marne-la-Vallée,Marne-la-Vallée,77439,825300500,,48.8722344,2.7758079,'e99a3ef5-d411-4e51-b040-88bb9bf73976,Blue Lagoon Restaurant,At Disneyland Paris Resort,,,Marne la Vallee,,,825300500,48.873543,2.773399,http://www.hotfrog.fr/entreprise/blue-lagoon-restaurant,'a96852c3-d9aa-4d82-bce1-9e4f0cf29c09,http://www.hotfrog.fr/entreprise/disneyland-paris_10326057,0,'157094246,Match,NoPowerListing,FOUND,0,0,0,0,0
3697427-157093812,16032493;entityType=restaurant,3697427,CA,US,559,Facebook,Boardwalk Pizza & Pasta,1313 S. Disneyland Dr.,,,Anaheim,CA,92802,7147813463,,33.8153048,-117.9262072,'128150394510938,Boardwalk Pizza & Pasta,,,,Anaheim,CA,,,33.80609,-117.92355,https://www.facebook.com/pages/Boardwalk-Pizza-Pasta/128150394510938,'1557253287684764,https://www.facebook.com/BoardwalkPizza.PastaCA/,0,'157093812,Match,NoPowerListing,FOUND,0,0,0,0,
3697354-157108040,90001805;entityType=restaurant,3697354,FL,US,505,YellowMoxie,Let's Go Slurpin',Disney's Typhoon Lagoon,,,Orlando,FL,32830,4079393463,,28.366141,-81.528897,'458131798,Boatwright's Dining Hall,1251 Dixie Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//458131798.ym,'yx-3697354,http://www.yellowmoxie.com/fl-orlando/lets-go-slurpin/yx-3697354.ym,0,'157108040,Match,NoPowerListing,FOUND,0,0,0,0,0
3697474-157108040,90001718;entityType=restaurant,3697474,FL,US,505,YellowMoxie,Good's Food to Go,1510 N Cove Rd.,,,Orlando,FL,32830,4079393463,,28.374971854162467,-81.53325010837762,'458131798,Boatwright's Dining Hall,1251 Dixie Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//458131798.ym,'yx-3697474,http://www.yellowmoxie.com/fl-orlando/good's-food-to-go/yx-3697474.ym,0,'157108040,Match,NoPowerListing,FOUND,0,0,0,0,0
3697411-157103775,90002448;entityType=restaurant,3697411,FL,US,512,Avantar,Boatwright's Dining Hall,1251 Riverside Dr.,,,Orlando,FL,32830,4079345749,,28.386469308459553,-81.53683697916796,'5--902140887,Boatwright's Dining Hall,1251 Riverside Dr,,,Orlando,FL,32830,4079345749,,,,'4--2337915603,http://www.yext.com/partnerpages/avantar/boatwright-s-dining-hall-orlando-florida-us,0,'157103775,Match,NoPowerListing,FOUND,0,0,0,0,0
3697411-157094393,90002448;entityType=restaurant,3697411,FL,US,732,Kudzu,Boatwright's Dining Hall,1251 Riverside Dr.,,,Orlando,FL,32830,4079345749,,28.386469308459553,-81.53683697916796,'71675788,Boatwright's Dining Hall,1251 Riverside Dr,,,Orlando,FL,32830,4079345749,,,http://www.kudzu.com/m/Boatwrights-Dining-Hall-71675788,'61513438,http://www.kudzu.com/m/Boatwrights-Dining-Hall-61513438,0,'157094393,Match,NoPowerListing,FOUND,0,0,0,0,0
3697296-157108040,90001216;entityType=restaurant,3697296,FL,US,505,YellowMoxie,50's Prime Time Café,351 South Studio Drive,,,Kissimmee,FL,32836,4079393463,,28.3574052,-81.5588974,'458131798,Boatwright's Dining Hall,1251 Dixie Dr,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//458131798.ym,'yx-3697296,http://www.yellowmoxie.com/fl-kissimmee/50's-prime-time-café/yx-3697296.ym,0,'157108040,Match,NoPowerListing,FOUND,0,0,0,0,0
3697411-157093830,90002448;entityType=restaurant,3697411,FL,US,559,Facebook,Boatwright's Dining Hall,1251 Riverside Dr.,,,Orlando,FL,32830,4079345749,,28.386469308459553,-81.53683697916796,'282969415549034,Boatwright’s Dining Hall,"1251 Riverside Dr, Orlando, FL 32830",,,Lake Buena Vista,FL,,,28.386349,-81.53661,https://www.facebook.com/pages/Boatwrights-Dining-Hall/282969415549034,'777198075777716,https://www.facebook.com/BoatwrightsDiningHallFL/,0,'157093830,Match,NoPowerListing,FOUND,0,0,0,0,
3697524-157094400,90002112;entityType=restaurant,3697524,FL,US,732,Kudzu,Scat Cat's Club,2201 Orleans Dr.,,,Orlando,FL,32830,4079393463,,28.38052585849265,-81.53687887731553,'20014122,Bonfamille's Cafe,2201 Orleans Drive,,,Lake Buena Vista,FL,32830,4079393463,28.38022,-81.537025,http://www.kudzu.com/m/Bonfamilles-Cafe-20014122,'61513474,http://www.kudzu.com/m/Scat-Cats-Club-61513474,0,'157094400,Match,NoPowerListing,FOUND,0,0,0,0,0
3697523-157094400,90002110;entityType=restaurant,3697523,FL,US,732,Kudzu,Sassagoula Floatworks and Food Factory,2201 Orleans Dr.,,,Orlando,FL,32830,4079393463,,28.380613,-81.5366782,'20014122,Bonfamille's Cafe,2201 Orleans Drive,,,Lake Buena Vista,FL,32830,4079393463,28.38022,-81.537025,http://www.kudzu.com/m/Bonfamilles-Cafe-20014122,'61512937,http://www.kudzu.com/m/Sassagoula-Floatworks-and-Food-Factory-61512937,0,'157094400,Match,NoPowerListing,FOUND,0,0,0,0,0
3697572-157094400,293614;entityType=restaurant,3697572,FL,US,732,Kudzu,Contempo Café,4600 World Dr.,,,Orlando,FL,32830,4079393463,,28.414495718157113,-81.57455035581967,'20014122,Bonfamille's Cafe,2201 Orleans Drive,,,Lake Buena Vista,FL,32830,4079393463,28.38022,-81.537025,http://www.kudzu.com/m/Bonfamilles-Cafe-20014122,'61512940,http://www.kudzu.com/m/Contempo-CafeÌ-61512940,0,'157094400,Match,NoPowerListing,FOUND,0,0,0,0,0
3697587-120841556,80010394;entityType=resort,3697587,FL,US,559,Facebook,Disney's Wilderness Lodge,901 Timberline Dr.,,,Orlando,FL,32830,4078243200,,28.409124626485138,-81.57297858599117,'149144998929686,Boulder Ridge Villas at Disney's Wilderness Lodge,901 Timberline Dr,,,Lake Buena Vista,FL,,4078243200,28.40836,-81.57159,https://www.facebook.com/pages/Boulder-Ridge-Villas-at-Disneys-Wilderness-Lodge/149144998929686,,,2,'120841556,Match,NoPowerListing,FOUND,0,0,0,25,
3697591-120841556,80010393;entityType=resort,3697591,FL,US,559,Facebook,Boulder Ridge Villas at Disney's Wilderness Lodge,901 Timberline Drive,,,Orlando,FL,32830,4078243200,,28.4083983,-81.5717627,'149144998929686,Boulder Ridge Villas at Disney's Wilderness Lodge,901 Timberline Dr,,,Lake Buena Vista,FL,,4078243200,28.40836,-81.57159,https://www.facebook.com/pages/Boulder-Ridge-Villas-at-Disneys-Wilderness-Lodge/149144998929686,'220041094848263,https://www.facebook.com/BoulderRidgeVillasatDisneysWildernessLodgeFL/,2,'120841556,Match,NoPowerListing,FOUND,0,0,0,25,
8234190-133197663,354528;entityType=restaurant,8234190,CA,US,505,YellowMoxie,Tortilla Jo's,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147814565,,33.8094,-117.923713,'531995697,Buena Vista Street,1313 S Harbor Blvd,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//531995697.ym,'yx-8234190,http://www.yellowmoxie.com/ca-anaheim/tortilla-jo's/yx-8234190.ym,0,'133197663,Match,NoPowerListing,FOUND,0,0,0,0,0
8234188-133197663,16356966;entityType=restaurant,8234188,CA,US,505,YellowMoxie,Taqueria at Tortilla Jo's,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147814565,,33.808928,-117.923621,'531995697,Buena Vista Street,1313 S Harbor Blvd,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//531995697.ym,'yx-8234188,http://www.yellowmoxie.com/ca-anaheim/taqueria-at-tortilla-jo's/yx-8234188.ym,0,'133197663,Match,NoPowerListing,FOUND,0,0,0,0,0
8234187-133197663,354381;entityType=restaurant,8234187,CA,US,505,YellowMoxie,Napolini,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147814565,,33.808977,-117.922257,'531995697,Buena Vista Street,1313 S Harbor Blvd,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//531995697.ym,'yx-8234187,http://www.yellowmoxie.com/ca-anaheim/napolini/yx-8234187.ym,0,'133197663,Match,NoPowerListing,FOUND,0,0,0,0,0
8234186-133197663,354378;entityType=restaurant,8234186,CA,US,505,YellowMoxie,Naples Ristorante e Pizzeria,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147814565,,33.808901,-117.922129,'531995697,Buena Vista Street,1313 S Harbor Blvd,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//531995697.ym,'yx-8234186,http://www.yellowmoxie.com/ca-anaheim/naples-ristorante-e-pizzeria/yx-8234186.ym,0,'133197663,Match,NoPowerListing,FOUND,0,0,0,0,0
8234183-133197663,17310590;entityType=restaurant,8234183,CA,US,505,YellowMoxie,La Brea Bakery Express,1313 S Harbor Blvd,,,Anaheim,CA,92802,7147814565,,33.80875332795194,-117.92030453681946,'531995697,Buena Vista Street,1313 S Harbor Blvd,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//531995697.ym,'yx-8234183,http://www.yellowmoxie.com/ca-anaheim/la-brea-bakery-express/yx-8234183.ym,0,'133197663,Match,NoPowerListing,FOUND,0,0,0,0,0
